レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026080101010301,2026.8.1,土,札幌,1札3,1,,未勝利,ダート,1000,,2,稍(暫定),曇(暫定),12,10:00,,馬齢,３歳
8,,14,,,,,アルマーレシチー,,セ,5,7,6,13,東京,D,1400,稍,13,12,１勝ｸﾗｽ,36.6,後方,3,5,23,新潟,D,1200,稍,4,11,１勝ｸﾗｽ,36.6,追込,2,5,9,新潟,D,1200,稍,4,12,１勝ｸﾗｽ,38.2,追込,9,3,8,中山,D,1200,稍,8,11,１勝ｸﾗｽ,38.1,後方,10,12,28,中山,D,1200,良,6,10,１勝ｸﾗｽ,37.3,後方,9
8,,15,,,,,ノースブルースカイ,,牝,3,21,3,7,中山,D,1200,重,14,11,１勝ｸﾗｽ*,40.6,中団,3,2,14,東京,D,1400,良,1,3,新馬,37.1,逃げ,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026080104020310,2026.8.1,土,新潟,2新3,10,,未勝利,ダート,1800,,4,稍(暫定),曇(暫定),15,17:30,,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,B,1,,,,,タマモブレイキン,,牡,3,6,6,20,東京,D,1600,不,14,6,未勝利,37.8,後方,2,6,6,東京,D,1600,良,4,10,未勝利,37.4,差し,3,5,16,新潟,D,1800,良,6,8,未勝利,39.1,中団,2,5,3,東京,D,1600,稍,7,9,未勝利,38.1,後方,7,3,14,中山,D,1800,良,10,8,未勝利,41.3,中団,4
2,,2,,,,,パワポケグッド,,牡,3,2,7,19,福島,D,1700,良,6,13,未勝利,39.0,中団,2,7,4,福島,D,1700,重,8,10,未勝利,38.1,中団,9,5,2,東京,D,1600,重,8,12,未勝利,37.8,後方,2,4,19,中山,D,1800,良,8,12,未勝利,40.5,中団,2,4,5,中山,D,1800,不,4,16,未勝利,39.0,差し,3
2,,3,,,,,セイクリッドシチー,,牡,3,4,7,4,福島,D,1700,重,11,6,未勝利,38.8,後方,3,6,13,東京,D,1600,稍,8,9,未勝利,38.0,中団,3,5,23,東京,D,1400,重,5,11,未勝利,37.6,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
3,,4,,,,,タニセンローマ,,牡,3,8,6,6,東京,D,1600,良,8,12,未勝利,38.8,先行,5,5,2,東京,D,2100,重,8,7,未勝利,38.3,後方,5,3,28,中山,D,1800,重,12,6,未勝利,41.3,中団,4,2,28,中山,D,1800,重,3,7,未勝利,40.3,逃げ,2,2,14,東京,D,1600,良,11,8,未勝利,38.7,後方,6
3,,5,,,,,ロードプレリュード,,牡,3,3,7,11,福島,D,1700,良,4,6,未勝利,39.6,先行,15,3,28,中山,D,1800,重,4,10,未勝利,40.3,先行,9,1,25,中山,T,2000,良,18,14,新馬,36.6,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
4,B,6,,,,,イネガラーブル,,牡,3,33,12,13,中京,D,1800,良,9,9,未勝利*,38.5,中団,2,11,30,東京,D,1600,良,7,8,新馬,38.9,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,7,,,,,ダイヒョウカーク,,牡,3,4,7,7,金沢,D,1500,稍,5,4,加賀片,----,中団,7,5,17,東京,D,1400,良,10,10,未勝利,38.4,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,8,,,,,フッカツノジャンボ,,牡,3,3,7,11,福島,D,1700,良,15,11,未勝利,41.1,後方,10,5,2,東京,D,1600,重,14,10,未勝利,39.6,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,B,9,,,,,ゼンノスタニング,,牡,3,4,7,7,金沢,D,1500,稍,2,3,加賀片,----,先行,6,5,23,新潟,D,1800,稍,6,10,未勝利・若,39.0,中団,4,4,26,京都,D,1800,良,6,13,未勝利,39.2,中団,2,4,12,阪神,D,1800,稍,8,16,未勝利,37.3,中団,10,2,1,小倉,D,1700,良,9,10,未勝利,39.4,中団,7
6,,10,,,,,デアトゥノウ,,牝,3,2,7,22,門別,D,1200,稍,5,4,リゲル,----,先行,9,5,17,東京,T,1600,良,6,7,１勝ｸﾗｽ*,34.3,中団,連,5,12,川崎,D,1400,良,2,4,メイフ,----,先行,6,3,29,阪神,D,1200,良,9,10,１勝ｸﾗｽ*,37.5,後方,6,2,18,笠松,D,1400,良,3,4,加納宿,----,逃げ,6
6,,11,,,,,ブライトラン,,牡,3,3,7,11,函館,D,1700,重,5,10,未勝利,38.9,後方,4,6,13,東京,D,1600,稍,11,10,未勝利,38.2,後方,3,5,24,新潟,D,1800,稍,6,7,未勝利,44.2,先行,10,3,14,中山,D,1800,良,8,13,未勝利,41.3,逃げ,3,2,22,東京,D,1400,良,8,10,未勝利,37.6,中団,9
7,,12,,,,,クリアーゲイル,,牡,3,10,5,24,東京,T,1800,良,11,5,未勝利,34.9,後方,2,5,10,東京,T,2000,良,8,6,未勝利,34.3,中団,6,3,29,中山,T,1800,良,7,10,未勝利,35.0,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
7,,13,,,,,ゴールドプレイヤー,,牡,3,3,7,11,福島,D,1700,良,2,2,未勝利,38.6,差し,12,4,18,中山,D,1800,良,5,2,未勝利,39.4,中団,3,3,28,中山,D,1800,重,3,1,未勝利,38.0,先行,4,2,28,中山,D,1800,重,2,2,未勝利,39.4,先行,3,2,10,東京,D,1600,稍,2,2,新馬,39.4,先行,初
8,,14,,,,,ニュークリアス,,牡,3,19,3,22,中山,T,2000,良,14,5,未勝利,36.9,後方,12,12,28,中山,T,2000,良,7,10,新馬,35.1,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,15,,,,,ノクターナルハント,,セ,3,36,11,24,東京,T,1400,良,9,10,新馬,34.1,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026080104020311,2026.8.1,土,新潟,2新3,11,,未勝利,芝,2000,A,4,稍(暫定),曇(暫定),18,18:00,牝,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ヴェニゼロス,,牝,3,11,5,16,新潟,T,1800,良,4,2,未勝利,34.7,先行,10,3,7,中山,T,2000,稍,4,9,未勝利・牝,35.2,追込,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,2,,,,,ジワタネホ,,牝,3,10,5,24,新潟,T,2000,稍,2,4,未勝利,36.0,差し,3,5,3,新潟,T,1800,良,3,9,未勝利,33.8,差し,14,1,25,中山,T,2000,良,15,11,新馬,36.0,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
2,,3,,,,,ブライトエアリー,,牝,3,2,7,18,福島,T,2000,良,3,7,未勝利,36.2,差し,5,6,14,函館,T,2000,良,10,5,未勝利,37.3,中団,4,5,16,東京,T,2000,良,3,3,未勝利・牝,34.2,先行,4,4,18,福島,T,2000,良,4,2,未勝利・牝,35.9,差し,4,3,22,中京,T,2000,良,3,3,未勝利,36.1,逃げ,4
2,,4,,,,,キリスパークル,,牝,3,2,7,19,福島,T,2000,良,5,12,未勝利・牝,36.1,中団,17,3,22,中山,T,2000,良,9,14,未勝利,36.7,中団,3,3,1,中山,D,1800,稍,14,11,未勝利,40.8,後方,6,1,17,中山,T,2000,良,12,16,未勝利,35.3,中団,6,12,6,中山,T,2000,良,10,18,新馬,34.4,後方,初
3,,5,,,,,ブライスフェアリー,,牝,3,3,7,12,福島,T,2000,稍,2,7,未勝利,36.3,先行,5,6,6,東京,T,2000,良,6,12,未勝利,34.6,先行,2,5,24,東京,T,1800,良,5,7,未勝利,35.2,先行,3,5,3,東京,T,1800,良,6,11,未勝利,34.7,中団,11,2,14,小倉,T,2000,良,12,13,未勝利,36.0,後方,2
3,,6,,,,,フロンテアムーン,,牝,3,4,7,4,福島,T,2000,良,6,10,未勝利・牝,36.3,中団,9,5,3,新潟,T,2000,稍,7,6,未勝利・牝,36.2,中団,14,1,25,中山,T,1600,良,4,9,未勝利,36.7,差し,11,11,9,東京,T,1600,良,12,4,未勝利・牝*,35.1,中団,4,10,13,東京,T,1600,良,5,11,新馬・牝,34.8,先行,初
4,,7,,,,,フュチュール,,牝,3,6,6,20,東京,T,1800,稍,11,16,未勝利,36.2,中団,26,12,20,中山,T,2000,良,13,17,新馬,36.8,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,B,8,,,,,クイーンアン,,牝,3,12,5,9,東京,T,2400,良,7,6,未勝利,35.7,中団,9,3,8,中山,D,1800,稍,11,3,未勝利・牝,41.3,後方,7,1,17,中山,T,2000,良,14,6,未勝利,36.6,先行,4,12,20,中山,T,1800,良,3,5,新馬・牝,34.9,先行,初,,,,,,,,,,,,
5,,9,,,,,ティンブロポップ,,牝,3,11,5,17,東京,T,1800,良,13,15,未勝利,33.7,後方,2,5,3,新潟,T,2000,稍,11,15,未勝利・牝,35.3,後方,14,1,25,中山,D,1800,良,8,12,未勝利・牝,41.5,後方,2,1,12,中山,D,1800,良,12,9,未勝利・牝,41.0,中団,13,10,13,東京,T,1600,良,11,13,新馬・牝,34.3,後方,初
5,,10,,,,,ケープティアラ,,牝,3,14,4,26,福島,T,1200,良,15,16,未勝利,36.2,中団,8,2,28,小倉,T,1200,稍,16,16,未勝利,35.6,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,11,,,,,クリスタルドレス,,牝,3,2,7,19,福島,T,2000,良,2,4,未勝利・牝,35.3,先行,3,6,27,福島,T,2000,良,2,5,未勝利,36.0,差し,4,5,30,東京,T,2400,良,3,3,未勝利,34.4,差し,2,5,17,東京,T,2400,良,2,11,未勝利,34.4,差し,10,3,7,中山,T,2200,稍,11,18,未勝利,36.9,中団,4
6,,12,,,,,アニゴザントス,,牝,3,7,6,13,東京,T,2400,稍,9,15,未勝利,34.7,中団,4,5,16,東京,T,2000,良,9,9,未勝利・牝,33.7,後方,5,4,11,中山,T,2000,良,6,9,未勝利・牝,36.1,中団,5,3,7,中山,T,2200,稍,6,12,未勝利,36.7,中団,7,1,17,中山,T,2000,良,15,13,未勝利,36.2,後方,9
7,,13,,,,,ラスターヴァース,,牝,3,11,5,17,東京,T,2400,良,10,10,未勝利,36.6,先行,5,4,12,中山,T,2200,良,11,12,未勝利,36.7,中団,5,3,7,中山,T,2200,稍,18,9,未勝利,39.0,後方,4,2,10,東京,T,2400,良,6,9,未勝利,35.4,中団,2,1,25,中山,D,1800,良,4,2,未勝利・牝,41.6,先行,3
7,,14,,,,,ジャストビコーズ,,牝,3,2,7,19,福島,T,2000,良,9,3,未勝利・牝,36.9,中団,26,1,17,中山,T,2000,良,3,8,未勝利,35.5,先行,4,12,21,中山,T,1800,重,4,5,未勝利・牝*,34.9,先行,4,11,23,東京,T,1800,良,2,8,未勝利・牝*,34.3,差し,6,10,13,東京,D,1600,良,4,4,未勝利・牝*,38.7,追込,4
7,,15,,,,,ヤマニンジェンナ,,牝,3,9,5,31,東京,D,1600,良,16,13,未勝利・牝,39.1,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,16,,,,,カタカムナ,,牝,3,2,7,19,福島,T,1800,良,6,13,未勝利,35.7,中団,9,5,17,新潟,T,2000,良,13,15,未勝利・若,38.4,中団,3,4,26,福島,T,1800,良,14,15,未勝利,34.7,後方,8,3,1,小倉,T,1800,良,10,14,未勝利,37.3,後方,7,1,10,中山,T,2000,良,11,10,新馬,36.7,後方,初
8,,17,,,,,パルミエ,,牝,3,12,5,10,東京,T,2000,良,10,12,未勝利,35.0,先行,9,3,8,中山,D,1800,稍,15,6,未勝利・牝,45.5,中団,9,1,5,中山,D,1800,稍,5,5,未勝利・牝,40.6,中団,7,11,15,福島,T,2000,良,13,12,新馬,36.7,後方,初,,,,,,,,,,,,
8,,18,,,,,ウラヌスリング,,牝,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026080104020312,2026.8.1,土,新潟,2新3,12,,1勝,芝,1200,A,2,稍(暫定),曇(暫定),18,18:30,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,アスクザアメリカン,,牡,4,2,7,19,小倉,T,1200,良,8,16,１勝ｸﾗｽ,35.1,中団,連,7,11,小倉,T,1200,良,15,11,１勝ｸﾗｽ,37.9,逃げ,30,12,13,中京,D,1400,良,12,14,１勝ｸﾗｽ,37.6,後方,連,12,6,中京,T,1600,良,15,8,１勝ｸﾗｽ,35.5,先行,24,6,22,阪神,D,1400,良,16,6,未勝利,41.2,後方,9
1,,2,,,,,タイキオーベロン,,牡,4,7,6,13,東京,T,1400,良,9,8,１勝ｸﾗｽ,34.9,先行,26,12,13,中京,T,1200,良,6,6,１勝ｸﾗｽ,33.6,先行,3,11,22,福島,T,1200,良,3,5,１勝ｸﾗｽ,34.2,差し,11,9,7,中山,T,1200,良,3,7,１勝ｸﾗｽ,33.6,先行,3,8,17,新潟,T,1200,良,1,6,未勝利,35.1,差し,3
2,,3,,,,,ソナタン,,牡,4,2,7,19,福島,D,1700,良,10,8,１勝ｸﾗｽ,41.4,逃げ,9,5,16,新潟,D,1800,良,4,3,１勝ｸﾗｽ,40.2,先行,2,5,2,東京,D,1400,重,7,1,１勝ｸﾗｽ,36.8,先行,10,2,21,東京,D,1600,良,14,3,１勝ｸﾗｽ,37.0,中団,15,11,9,東京,D,1600,稍,6,1,１勝ｸﾗｽ,37.6,先行,3
2,B,4,,,,,ダイユウルミナス,,牝,3,2,7,18,福島,T,1200,良,10,2,未勝利,34.5,後方,2,7,5,福島,T,1200,良,2,5,未勝利,34.1,追込,12,4,11,中山,T,1600,良,10,8,未勝利,35.2,中団,8,2,14,東京,T,1400,良,7,9,未勝利,33.5,後方,初,,,,,,,,,,,,
3,,5,,,,,クリノゴッホ,,セ,6,2,7,18,福島,T,1200,良,外,--,１勝ｸﾗｽ,----,,3,6,27,福島,T,1200,良,13,12,１勝ｸﾗｽ,35.0,後方,9,4,25,福島,T,1200,良,6,11,１勝ｸﾗｽ・若,34.9,逃げ,連,4,19,福島,T,1200,良,13,14,須賀川特･1勝,34.5,中団,8,2,21,小倉,T,1200,良,12,15,１勝ｸﾗｽ,35.2,中団,4
3,,6,,,,,ホウオウショコラ,,牝,4,3,7,12,福島,T,1200,稍,3,9,１勝ｸﾗｽ,34.7,逃げ,9,5,10,新潟,T,1200,良,10,8,１勝ｸﾗｽ,34.9,先行,8,3,15,中山,D,1200,良,13,4,１勝ｸﾗｽ・牝,38.5,中団,14,12,7,中京,D,1400,良,8,5,１勝ｸﾗｽ・牝,38.4,先行,4,11,9,福島,T,1800,良,16,2,二本松特･1勝,38.0,先行,34
4,,7,,,,,カガラプンツェル,,牝,3,4,7,4,福島,T,1200,良,6,5,１勝ｸﾗｽ・牝,35.3,先行,3,6,14,函館,T,1200,良,1,5,未勝利,34.6,先行,4,5,16,東京,T,1400,良,5,15,未勝利,34.1,中団,10,3,8,阪神,D,1200,良,13,10,未勝利,38.5,後方,3,2,14,小倉,D,1000,良,9,6,未勝利,37.5,逃げ,4
4,B,8,,,,,カシオペア,,牡,4,7,6,13,東京,T,1400,良,6,9,１勝ｸﾗｽ,33.7,後方,4,5,16,新潟,T,1400,良,8,8,１勝ｸﾗｽ,34.1,後方,60,3,23,中京,T,1400,良,1,9,未勝利,34.3,追込,17,11,23,東京,T,1400,良,13,3,未勝利*,35.1,後方,6,10,14,東京,T,1400,良,3,7,未勝利*,33.2,追込,2
5,,9,,,,,ラブソング,,牝,3,連,7,26,新潟,T,1000,不,6,11,１勝ｸﾗｽ,34.6,後方,4,6,27,函館,T,1200,重,15,11,未勝利,36.5,中団,9,4,26,福島,T,1200,良,8,10,未勝利,34.2,後方,10,2,15,小倉,T,1200,稍,16,12,未勝利,35.8,後方,2,1,31,小倉,T,1200,良,5,15,未勝利・若,34.5,中団,12
5,,10,,,,,グラデュエール,,牝,3,2,7,18,福島,D,1150,良,7,15,未勝利,36.9,中団,6,6,7,東京,D,1400,良,11,13,未勝利・牝,38.7,後方,3,5,16,東京,D,1400,良,11,14,未勝利・牝,38.4,中団,4,4,18,中山,D,1200,良,6,13,未勝利・牝,37.3,中団,5,3,15,中山,D,1200,良,10,15,未勝利・牝,37.0,後方,8
6,B,11,,,,,レモンバーム,,牝,4,10,5,24,京都,T,1400,良,9,9,１勝ｸﾗｽ,35.1,先行,4,4,25,福島,T,1800,良,7,4,１勝ｸﾗｽ・牝,37.4,逃げ,4,3,28,中京,T,1600,良,3,5,１勝ｸﾗｽ・牝,34.3,逃げ,11,1,11,中山,T,1600,良,6,9,１勝ｸﾗｽ,36.4,逃げ,2,12,28,阪神,T,1600,良,3,11,フォーＨ･2勝,34.4,先行,3
6,,12,,,,,シルフィー,,牡,3,連,7,26,新潟,T,1600,稍,7,4,未勝利,34.4,後方,5,6,20,東京,T,1800,稍,6,8,未勝利,35.3,中団,12,3,28,中山,T,1600,稍,4,4,未勝利,34.8,追込,初,,,,,,,,,,,,,,,,,,,,,,,,
7,,13,,,,,ロードストラダーレ,,牡,3,15,4,19,阪神,D,1200,良,14,13,１勝ｸﾗｽ*,38.7,先行,3,3,29,中山,D,1200,稍,4,11,１勝ｸﾗｽ*,37.7,逃げ,3,3,7,中山,D,1200,重,15,12,１勝ｸﾗｽ*,39.7,後方,15,11,23,東京,D,1300,良,1,7,未勝利*,37.5,先行,4,10,26,東京,D,1400,不,5,7,未勝利*,37.1,先行,2
7,,14,,,,,ヤマニンアレシス,,牡,3,7,6,14,東京,T,1400,良,7,1,未勝利,34.0,中団,2,5,30,東京,T,1400,良,2,2,未勝利,33.2,追込,4,5,2,新潟,T,1400,稍,4,1,未勝利,37.5,先行,4,4,4,中山,T,1600,良,3,1,未勝利,35.0,先行,3,3,14,中山,T,1600,良,2,2,未勝利,34.9,先行,4
8,,15,,,,,ソルトバーン,,牝,3,3,7,12,函館,T,1200,重,6,15,未勝利,35.2,後方,3,6,20,函館,D,1700,良,11,14,未勝利・牝,40.4,中団,16,2,28,中山,D,1800,重,10,10,未勝利,42.8,中団,2,2,14,東京,T,1800,良,12,13,未勝利・牝,35.0,中団,11,11,30,東京,T,2000,良,13,11,未勝利*,37.7,逃げ,3
8,,16,,,,,ゴールドパレード,,牡,3,4,7,5,福島,T,1200,良,1,3,未勝利,35.0,先行,3,6,14,東京,T,1400,良,5,12,未勝利,33.9,中団,2,5,30,東京,T,1400,良,5,10,未勝利,33.8,中団,11,3,14,中山,D,1200,良,12,3,未勝利,39.1,中団,5,2,7,小倉,T,1200,良,8,5,未勝利,35.7,中団,9
8,,17,,,,,ステキサプライズ,,牡,3,連,7,26,中京,T,1200,良,10,10,未勝利,33.7,後方,3,7,4,函館,D,1700,良,12,12,未勝利,39.4,後方,2,6,21,函館,D,1000,良,7,10,未勝利,36.1,後方,9,4,19,中山,D,1200,良,12,8,未勝利,38.4,中団,10,2,7,東京,D,1300,良,12,14,未勝利,39.0,中団,3
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026080107020301,2026.8.1,土,中京,2名3,1,,未勝利,芝,2000,A,4,良(暫定),晴(暫定),18,09:40,,馬齢,２歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ヤマニンイハナ,,牝,2,4,7,5,小倉,T,1800,重,4,12,新馬,36.7,差し,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,,,,,シャインラブ,,牝,2,3,7,11,福島,T,1800,良,4,8,未勝利*,35.4,差し,5,6,6,阪神,T,1600,良,4,4,新馬,33.7,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,,,,,オスカーレイア,,牝,2,7,6,14,阪神,T,1800,良,2,7,新馬,32.9,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,,,,,ヴェールダムール,,牝,2,4,7,5,小倉,T,1800,重,9,3,新馬,37.3,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,5,,,,,メモリアデルレ,,牡,2,7,6,14,阪神,T,1800,良,6,3,新馬,34.6,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,6,,,,,フェーエンハフト,,牝,2,3,7,12,小倉,T,2000,良,5,6,新馬,35.6,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,7,,,,,アーデルボーデン,,牡,2,4,7,5,小倉,T,1800,重,2,7,新馬,36.3,差し,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,8,,,,,サイモンレガシー,,牡,2,3,7,12,小倉,T,2000,良,3,4,新馬,35.4,追込,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,9,,,,,ディーヴァレギオン,,牡,2,7,6,13,阪神,D,1400,良,6,3,新馬,39.2,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,10,,,,,クラリスバローズ,,牝,2,3,7,11,小倉,T,1800,良,4,3,新馬・牝,36.8,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026080107020302,2026.8.1,土,中京,2名3,2,,新馬,芝,1400,A,2,良(暫定),晴(暫定),18,10:10,牝,馬齢,２歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ミール,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,,,,,ナムラサフラン,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,,,,,ジョリープリュム,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,,,,,ノヴァーリス,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,5,,,,,プレシャスローズ,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,6,,,,,ベニバナ,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,7,,,,,ジュンアマンドラ,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,8,,,,,ラムラベイ,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,9,,,,,マッセート,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,10,,,,,ヴァニーユ,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,11,,,,,ウインクローバー,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,12,,,,,マーゴットユーカー,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,13,,,,,バティック,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
